,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ZINC,pdbqt,Lowest_E,Mean_E,Set,Mwt,LogP,Rotatable bonds,H-donors,H-acceptors,PSA,Net charge,Num chirals,chirals,SMILES,QED_mean
9942,107995,107995,5243,ZINC000225410226,EJAARN.xaa_ligand_02938.pdbqt,-5.86,-5.86,1,340.492,4.587,5,1,3,41,0,3,"[(4, 'R'), (5, 'S'), (9, 'R')]",CC(C)=C[C@@H]1[C@H](C(=O)N[C@H](c2ccccc2)c2nccs2)C1(C)C,0.7734184756255287
9943,213999,213999,8486,ZINC000222870181,EJABRN.xaa_ligand_10365.pdbqt,-5.86,-5.86,1,327.399,4.501,5,1,2,38,0,1,"[(2, 'R')]",CC[C@@H](Oc1ccc2c(c1)CCCC2)C(=O)Nc1ccccc1F,0.8395498129880273
9944,215450,215450,1375,ZINC000000644170,FJAARN.xaa_ligand_37028.pdbqt,-5.86,-5.86,1,360.841,4.59,4,1,3,62,0,1,"[(2, 'S')]",CC[C@H]1CCCCN1C(=O)c1cc(Cl)ccc1NC(=O)c1ccco1,0.8285692289072952
9945,440217,440217,3509,ZINC000015403888,DJAARN.xaa_ligand_00012.pdbqt,-5.86,-5.86,1,315.467,4.592,2,1,4,36,0,0,[],Cc1cc(C2=NN=C(Nc3ccccc3C)SC2)c(C)s1,0.8407042449888161
9946,446445,446445,1175,ZINC000095967926,DJAAMN.xaa_ligand_515.pdbqt,-5.86,-5.86,1,309.413,4.579,5,1,3,55,1,2,"[(3, 'S'), (5, 'S')]",Cc1c([C@@H](N[C@@H](C)c2cnccn2)C(C)C)oc2ccccc12,0.7162189829176292
9947,403546,403546,1090,ZINC000010280103,GJAARN.xaa_ligand_25862.pdbqt,-5.86,-5.86,1,380.488,4.545,7,2,3,67,0,1,"[(2, 'S')]",CC[C@H](Oc1ccccc1)C(=O)Nc1cccc(C(=O)NC2CCCCC2)c1,0.708134059735997
9948,102960,102960,208,ZINC000025159098,GJAARN.xaa_ligand_33037.pdbqt,-5.86,-5.86,1,397.494,4.583,5,2,2,61,0,2,"[(3, 'S'), (7, 'S')]",CC(C)[C@H](NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2)C1)c1ccc(F)cc1,0.7413568619210729
9949,46069,46069,3266,ZINC000015835292,EJAARN.xaa_ligand_28237.pdbqt,-5.86,-5.86,1,334.419,4.512,5,1,3,51,0,1,"[(7, 'S')]",CCc1ccc(O[C@@H](C)C(=O)Nc2cccc3ccc(C)nc23)cc1,0.7139749333251424
9950,346601,346601,4089,ZINC000013717134,EJABRN.xaa_ligand_09795.pdbqt,-5.86,-5.86,1,333.416,4.594,2,1,3,45,0,0,[],O=C(NCc1ccncc1)N1c2ccccc2Sc2ccccc21,0.7126889204356259
9951,498387,498387,1742,ZINC000260910229,HJABRN.xaa_ligand_20433.pdbqt,-5.86,-5.86,1,410.587,4.54,5,1,4,42,0,3,"[(3, 'S'), (10, 'S'), (24, 'R')]",S=C1N[C@H](c2ccccn2)[C@H](c2ccn(C3CCCCC3)c2)N1C[C@H]1CCCO1,0.7010564783991873
9952,277771,277771,3741,ZINC000000364677,DJAARN.xaa_ligand_04236.pdbqt,-5.86,-5.86,1,305.377,4.554,4,1,2,38,0,1,"[(8, 'S')]",Cc1ccccc1O[C@@H](C)C(=O)Nc1ccc2ccccc2c1,0.733651754755766
9953,103233,103233,481,ZINC000015839818,EJAARN.xaa_ligand_28287.pdbqt,-5.86,-5.86,1,330.431,4.526,4,1,2,41,0,1,"[(9, 'S')]",Cc1cccc(C(=O)N[C@H](c2cccnc2)c2cc(C)ccc2C)c1,0.730195982368371
9954,298768,298768,7620,ZINC000031188019,EJAARN.xaa_ligand_27241.pdbqt,-5.86,-5.86,1,343.785,4.571,4,1,2,38,0,0,[],COc1ccc2ccccc2c1CNC(=O)c1ccc(F)cc1Cl,0.719975288614429
9955,62359,62359,2430,ZINC000014849195,FJAARN.xaa_ligand_49298.pdbqt,-5.86,-5.86,1,363.244,4.523,4,2,2,58,0,1,"[(4, 'R')]",O=C(CC[C@@H]1Cc2ccccc2NC1=O)Nc1cc(Cl)cc(Cl)c1,0.8022797407274238
9956,450429,450429,5159,ZINC000015774623,EJAARN.xaa_ligand_05401.pdbqt,-5.86,-5.86,1,335.407,4.589,4,2,3,67,0,0,[],Cc1ccc(-c2nc(CNC(=O)Nc3cccc(C)c3)c(C)o2)cc1,0.7003144242776141
9957,62333,62333,2404,ZINC000005673346,HJAARN.xaa_ligand_54322.pdbqt,-5.86,-5.86,1,417.531,4.542,4,2,6,85,0,2,"[(9, 'S'), (21, 'R')]",CCOc1ccccc1[C@@H]1SCC(O)=Nc2c1c(O)nn2[C@@H]1CCOC(C)(C)C1,0.7257490335547813
9958,457797,457797,3967,ZINC000095611847,EJEBRN.xaa_ligand_0803.pdbqt,-5.86,-5.86,1,344.495,4.533,3,1,3,38,0,2,"[(5, 'S'), (11, 'S')]",CC1=C(/C=C/[C@@](C)(O)CC#C[C@]2(C)C=COCCO2)C(C)(C)CCC1,0.7308978762231474
9959,248230,248230,8455,ZINC000021595985,HJABRN.xaa_ligand_05535.pdbqt,-5.86,-5.86,1,405.292,4.594,6,2,3,67,0,0,[],CCC(=O)Nc1ccc(NC(=O)C(C)(C)Oc2ccc(Br)cc2)cc1,0.7060817309861976
9960,454079,454079,249,ZINC000216817674,EJABRN.xaa_ligand_06702.pdbqt,-5.86,-5.86,1,349.224,4.513,5,0,3,35,0,0,[],CCOC(=O)c1ccc(OCc2ccccc2C)c(Br)c1,0.7126117439476233
9961,22392,22392,5272,ZINC000001452297,FJCBRN.xaa_ligand_0593.pdbqt,-5.86,-5.86,1,374.849,4.527,4,2,5,70,0,0,[],CCOc1cc(/C=C2/SC(Nc3cccc(Cl)c3)=NC2=O)ccc1O,0.7356274401979678
9962,19881,19881,2761,ZINC000000467247,EJAARN.xaa_ligand_19625.pdbqt,-5.86,-5.86,1,338.794,4.566,5,1,3,51,0,0,[],O=C(Nc1cccnc1)c1cccc(COc2ccccc2Cl)c1,0.7085613405135025
9963,163709,163709,1017,ZINC000047570949,FJAARN.xaa_ligand_49797.pdbqt,-5.86,-5.86,1,360.255,4.522,2,1,2,45,0,1,"[(15, 'R')]",Cc1ccc(Br)cc1NC(=O)N1CCC[C@@H]1c1ccncc1,0.8183789456399682
9964,393889,393889,8555,ZINC000222757736,EJAARN.xaa_ligand_24620.pdbqt,-5.86,-5.86,1,346.833,4.502,4,0,2,33,0,1,"[(15, 'R')]",O=C(c1cc(Cl)ccc1F)N1CCCC[C@@H]1CCc1ccccn1,0.7805226532396792
9965,459925,459925,6095,ZINC000019358265,EJAARN.xaa_ligand_01494.pdbqt,-5.86,-5.86,1,347.802,4.558,3,1,4,54,0,0,[],Cc1nc(-c2ccccn2)sc1C(=O)Nc1cccc(Cl)c1F,0.7220849107251602
9966,336282,336282,2325,ZINC000224875149,GJABRN.xaa_ligand_11512.pdbqt,-5.86,-5.86,1,385.335,4.569,6,1,2,49,0,1,"[(14, 'S')]",CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@@H](C)C(=O)NC1CCCCC1,0.7456383381204347
9967,495421,495421,7338,ZINC000032074575,HJAARN.xaa_ligand_49884.pdbqt,-5.86,-5.86,1,400.91,4.572,2,1,4,67,0,1,"[(7, 'R')]",CC(C)CN1C(=O)[C@]2(CC(O)=Nc3c2cnn3C(C)(C)C)c2cccc(Cl)c21,0.7666323059197157
9968,376613,376613,8410,ZINC000225680644,FJABRN.xaa_ligand_1711.pdbqt,-5.86,-5.86,1,356.491,4.592,3,2,3,42,0,1,"[(8, 'S')]",COc1ccc2c(c1)[C@@H](NC(=S)Nc1cccc(C)c1)CC(C)(C)O2,0.7526260200462446
9969,485292,485292,5766,ZINC000000371774,DJAARN.xaa_ligand_04305.pdbqt,-5.86,-5.86,1,302.786,4.51,2,1,3,41,0,0,[],Cc1ccc2c(Cl)c(C(=O)Nc3cccnc3)sc2c1,0.7234154859638471
9970,320349,320349,3505,ZINC000002347795,DJAARN.xaa_ligand_14601.pdbqt,-5.86,-5.86,1,306.413,4.549,4,1,4,42,0,0,[],c1cc(CNc2ccc3c(c2)ncn3C2CCCCC2)ccn1,0.7349457627967791
9971,25568,25568,8448,ZINC000001112726,FJAARN.xaa_ligand_02691.pdbqt,-5.86,-5.86,1,371.658,4.573,6,1,3,38,0,0,[],CCOc1cc(CO)cc(Br)c1OCc1ccc(Cl)cc1,0.7723935916447787
9972,73215,73215,4722,ZINC000072159084,GJAAMN.xaa_ligand_0778.pdbqt,-5.86,-5.86,1,394.437,4.503,6,2,2,46,1,1,"[(13, 'R')]",CNC(=O)c1ccc(CN2CCC[C@@H](CCc3cccc(C(F)(F)F)c3)C2)o1,0.7503398480670445
9973,470628,470628,8232,ZINC000006306568,HJABRN.xaa_ligand_02298.pdbqt,-5.86,-5.86,1,407.558,4.541,4,1,3,52,0,0,[],CC(C)C(=O)N1CCN(c2ccccc2NC(=O)c2ccc(C(C)(C)C)cc2)CC1,0.7739305498139974
9974,375834,375834,7631,ZINC000016266032,HJEBRN.xaa_ligand_3332.pdbqt,-5.86,-5.86,1,401.919,4.533,5,1,5,75,0,0,[],COc1ccc(Cl)c(NC(=O)CSc2nc(C)c3c(c2C#N)CCCC3)c1,0.7118472392906381
9975,500833,500833,4188,ZINC000409213421,EJEBRN.xaa_ligand_2376.pdbqt,-5.86,-5.86,1,341.48,4.565,3,1,3,48,0,0,[],Cc1[nH]c2ccccc2c1/C=C1/S/C(=N\C(C)C)N(C(C)C)C1=O,0.7950760323277355
9976,135284,135284,6845,ZINC000219312911,FJABRN.xaa_ligand_5594.pdbqt,-5.86,-5.86,1,353.462,4.571,5,1,3,47,0,2,"[(2, 'R'), (14, 'S')]",CC[C@@H](Oc1ccccc1C)C(=O)N[C@H]1CC(C)(C)Oc2ccccc21,0.8186016317667254
9977,397335,397335,3442,ZINC000252537451,IJAARN.xaa_ligand_51943.pdbqt,-5.86,-5.86,1,434.359,4.561,4,1,6,68,0,0,[],N=C1C(c2nc(-c3ccc(Br)cc3)cs2)=C(O)CN1CC1CCOCC1,0.7078499062867059
9978,295822,295822,4674,ZINC000035528892,GJAARN.xaa_ligand_31895.pdbqt,-5.86,-5.86,1,399.922,4.599,5,2,2,61,0,0,[],Cc1ccccc1CNC(=O)CC1CCN(C(=O)Nc2cccc(Cl)c2)CC1,0.7372934345223575
9979,479603,479603,77,ZINC000113970344,FJABRN.xaa_ligand_2807.pdbqt,-5.86,-5.86,1,355.478,4.564,8,1,3,47,0,1,"[(2, 'S')]",CC[C@H](Oc1cc(C)cc(C)c1)C(=O)NCc1ccc(OC(C)C)cc1,0.7214952728162026
9980,485977,485977,6451,ZINC000002651532,EJAARN.xaa_ligand_11878.pdbqt,-5.86,-5.86,1,340.452,4.551,5,1,5,67,0,0,[],CCC(CC)c1nnc(NC(=O)c2cc(C)nc3ccccc23)s1,0.7070905248096632
9981,486035,486035,6509,ZINC000216916634,DJABRN.xaa_ligand_5850.pdbqt,-5.86,-5.86,1,323.179,4.554,3,1,3,47,0,0,[],COc1cc(Cl)c2[nH]c(-c3ccc(OC)c(Cl)c3)nc2c1,0.7349964912404038
9982,513250,513250,8046,ZINC000008134405,FJAARN.xaa_ligand_19677.pdbqt,-5.86,-5.86,1,353.491,4.589,3,1,4,48,0,1,"[(1, 'R')]",C[C@H](c1nc2scc(-c3ccccc3)c2c(=O)[nH]1)N1CCCCCC1,0.7160653028597995
9983,225937,225937,3294,ZINC000004841354,EJAARN.xaa_ligand_18445.pdbqt,-5.86,-5.86,1,329.787,4.528,2,1,4,68,0,0,[],CC(C)(C)C(=O)Nc1cc(-c2nc3ncccc3o2)ccc1Cl,0.7168720081551024
9984,266559,266559,1090,ZINC000000670398,FJAARN.xaa_ligand_27149.pdbqt,-5.86,-5.86,1,362.539,4.517,3,2,3,72,0,1,"[(4, 'S')]",CC(C)(C)[C@H]1CCc2c(sc(NC(=O)C3CCCCC3)c2C(N)=O)C1,0.793441839490005
9985,85406,85406,8349,ZINC000015063430,EJAARN.xaa_ligand_27916.pdbqt,-5.86,-5.86,1,328.481,4.588,4,1,3,32,0,1,"[(8, 'R')]",CC(C)c1ccc(N[C@@H]2CCCN(C(=O)c3ccsc3)C2)cc1,0.8508842594948023
9986,270192,270192,4723,ZINC000000476382,EJAARN.xaa_ligand_19820.pdbqt,-5.86,-5.86,1,349.839,4.594,4,1,4,55,0,0,[],COC(=O)c1c(-c2ccc(Cl)cc2)csc1NC(=O)C1CCC1,0.7846678244446504
9987,429610,429610,1467,ZINC000040018154,EJAARN.xaa_ligand_16688.pdbqt,-5.86,-5.86,1,343.492,4.535,7,1,3,38,0,0,[],COc1ccc(CCSCC(=O)Nc2c(C)cc(C)cc2C)cc1,0.7175404530196222
9988,72268,72268,3775,ZINC000064581018,FJAARN.xaa_ligand_26196.pdbqt,-5.86,-5.86,1,370.25,4.504,3,1,3,46,0,0,[],Cc1cccc(NC(=O)c2cnn(-c3ccc(Br)cc3)c2)c1C,0.7056305830423085
9989,65361,65361,5432,ZINC000015671773,FJAARN.xaa_ligand_08323.pdbqt,-5.86,-5.86,1,362.271,4.558,2,1,2,37,0,1,"[(2, 'R')]",CC[C@@H]1c2ccc(C)n2CCN1C(=O)Nc1cccc(Br)c1,0.798969428808999
9990,9397,9397,841,ZINC000003235443,GJAARN.xaa_ligand_51909.pdbqt,-5.86,-5.86,1,376.598,4.581,4,1,3,55,0,0,[],O=C(COC(=O)c1ccc(Cl)cc1Cl)Nc1ccc(Cl)cc1F,0.7595750474980647
9991,295414,295414,4266,ZINC000000514562,DJAARN.xaa_ligand_05091.pdbqt,-5.86,-5.86,1,303.789,4.526,3,1,2,38,0,0,[],COc1cc(Cl)c(C)cc1NC(=O)c1ccc(C)cc1C,0.8650052172384111
9992,267749,267749,2280,ZINC000019451296,GJABRN.xaa_ligand_18804.pdbqt,-5.86,-5.86,1,393.457,4.559,4,1,5,45,0,3,"[(3, 'S'), (5, 'R'), (13, 'S')]",CC(C)[C@@H]1C[C@H](C(F)(F)F)n2nc([C@@H]3CCCN3Cc3ccccn3)cc2N1,0.7909136233007555
9993,147533,147533,1971,ZINC000222835592,EJABRN.xaa_ligand_03440.pdbqt,-5.86,-5.86,1,327.399,4.501,5,1,2,38,0,1,"[(2, 'S')]",CC[C@H](Oc1ccc2c(c1)CCCC2)C(=O)Nc1cccc(F)c1,0.8395498129880274
9994,456385,456385,2555,ZINC000050079087,EJAARN.xaa_ligand_02876.pdbqt,-5.86,-5.86,1,344.48,4.6,4,0,4,46,0,0,[],Cc1noc(C)c1CSc1ccccc1C(=O)N1CCCCCC1,0.7269470241920921
9995,487239,487239,7713,ZINC000020714838,GJAARN.xaa_ligand_28410.pdbqt,-5.86,-5.86,1,390.527,4.511,5,1,2,49,0,1,"[(7, 'S')]",CC(C)CNC(=O)[C@H]1c2ccccc2C(=O)N(Cc2ccccc2)C12CCCC2,0.7808002912000658
9996,269941,269941,4472,ZINC000009235844,HJCARN.xaa_ligand_0676.pdbqt,-5.86,-5.86,1,423.567,4.596,3,1,6,73,0,0,[],CCc1ccccc1-n1c(C)cc(/C=C2\C(=N)N3N=C(SC)SC3=NC2=O)c1C,0.7002688241009077
9997,76400,76400,7907,ZINC000037132965,FJAARN.xaa_ligand_16067.pdbqt,-5.86,-5.86,1,357.523,4.507,6,1,4,45,0,2,"[(2, 'R'), (14, 'S')]",CC[C@@H](C(=O)Nc1nc(CN2CCC[C@H](C)C2)cs1)c1ccccc1,0.7911895104026785
9998,89160,89160,3541,ZINC000032935963,FJAARN.xaa_ligand_48755.pdbqt,-5.86,-5.86,1,356.441,4.565,6,2,2,50,0,1,"[(11, 'S')]",COc1ccc(CNC(=O)N[C@H](c2ccc(F)cc2)C2CCCC2)cc1,0.7616875155537358
9999,115241,115241,3924,ZINC000095429127,EJAARN.xaa_ligand_11130.pdbqt,-5.86,-5.86,1,343.492,4.586,6,2,3,49,0,1,"[(1, 'R')]",O=[S@@](Cc1cccc(NCc2cccc(O)c2)c1)C1CCCCC1,0.7710112000019959
10000,67506,67506,7577,ZINC000095974981,DJAARN.xaa_ligand_14936.pdbqt,-5.86,-5.86,1,309.365,4.502,4,1,3,47,0,0,[],CC1=C(C(=O)Nc2ccccc2Oc2ccccc2)CCCO1,0.8646835867455964
10001,218092,218092,4017,ZINC000015008786,HJAARN.xaa_ligand_48770.pdbqt,-5.86,-5.86,1,408.248,4.53,3,1,4,57,0,0,[],O=C1S/C(=C/c2ccc(O)c(Br)c2)C(=O)N1Cc1ccccc1F,0.7254823728230494
10002,316111,316111,7829,ZINC000065387427,FJAARN.xaa_ligand_18827.pdbqt,-5.86,-5.86,1,354.475,4.513,5,1,5,47,0,1,"[(18, 'R')]",OCCn1cnc(-c2ccccc2)c1-c1ccc([C@H]2CCCCO2)s1,0.7010196773549018
10003,286208,286208,3617,ZINC000013779118,FJAARN.xaa_ligand_38786.pdbqt,-5.86,-5.86,1,366.486,4.565,4,1,3,53,0,0,[],O=C(c1cccs1)N(Cc1cc2ccccc2[nH]c1=O)C1CCCCC1,0.703144284467087
10004,230756,230756,8113,ZINC000009142113,FJEBRN.xaa_ligand_1281.pdbqt,-5.86,-5.86,1,360.866,4.558,4,1,4,62,0,0,[],CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1sc2c(c1C#N)CCC2,0.8307214833535053
10005,411594,411594,577,ZINC000222759791,EJABRN.xaa_ligand_08586.pdbqt,-5.86,-5.86,1,325.452,4.549,5,1,2,38,0,1,"[(10, 'R')]",Cc1ccc(OCC(=O)N[C@H](C)c2ccc(C(C)(C)C)cc2)cc1,0.837168833605681
10006,351416,351416,339,ZINC000010213464,FJAARN.xaa_ligand_35828.pdbqt,-5.86,-5.86,1,373.861,4.573,3,0,4,46,0,2,"[(1, 'R'), (5, 'S')]",C[C@@H](OC(=O)[C@@]12CCC(=O)N1c1ccccc1S2)c1ccccc1Cl,0.7064407944563844
10007,296936,296936,5788,ZINC000005347488,DJAARN.xaa_ligand_03753.pdbqt,-5.86,-5.86,1,317.816,4.591,4,1,2,38,0,0,[],Cc1cc(C)c(NC(=O)COc2cc(C)ccc2Cl)c(C)c1,0.8556823518040462
10008,50595,50595,7792,ZINC000078282056,FJAARN.xaa_ligand_48744.pdbqt,-5.86,-5.86,1,368.521,4.537,6,1,2,49,0,1,"[(11, 'S')]",CCC1CCC(N(C(=O)CC[C@H]2Cc3ccccc3NC2=O)C2CC2)CC1,0.7662490200553536
10009,292659,292659,1511,ZINC000006260840,EJAARN.xaa_ligand_25418.pdbqt,-5.86,-5.86,1,341.436,4.593,3,1,5,68,0,0,[],Cc1cc(C)c(-c2csc(NC(=O)c3c(C)noc3C)n2)cc1C,0.7227959120926558
10010,435451,435451,7308,ZINC000006843889,DJAARN.xaa_ligand_13980.pdbqt,-5.86,-5.86,1,310.397,4.513,2,1,2,41,0,1,"[(2, 'R')]",CC[C@@H]1CN(C(=O)Nc2cccc(C)c2C)c2ccccc2O1,0.8474736619784788
10011,366543,366543,6898,ZINC000020451542,EJABRN.xaa_ligand_05938.pdbqt,-5.86,-5.86,1,331.415,4.523,5,1,2,38,0,1,"[(9, 'R')]",COc1ccc(C(=O)N[C@H](c2ccccc2)c2ccccc2C)cc1,0.7134740258965969
10012,505647,505647,443,ZINC000032747574,HJAARN.xaa_ligand_23061.pdbqt,-5.86,-5.86,1,408.267,4.583,4,0,3,38,0,1,"[(6, 'S')]",COc1ccc([C@@H]2CCCN2C(=O)c2cc(F)ccc2Br)c(OC)c1,0.7107329091360057
10013,377822,377822,1054,ZINC000012517285,EJAARN.xaa_ligand_21615.pdbqt,-5.86,-5.86,1,346.308,4.562,2,1,3,45,0,1,"[(9, 'S')]",O=C1c2ccccc2N[C@H](c2cc3ccccc3o2)N1CC(F)(F)F,0.7071729978814711
10014,278475,278475,4445,ZINC000224875189,GJABRN.xaa_ligand_18303.pdbqt,-5.85,-5.85,1,385.335,4.569,6,1,2,49,0,1,"[(14, 'R')]",CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H](C)C(=O)NC1CCCCC1,0.7456383381204347
10015,46380,46380,3577,ZINC000000695903,GJAARN.xaa_ligand_18982.pdbqt,-5.85,-5.85,1,387.501,4.52,5,1,5,64,0,0,[],COC(=O)c1c(NC(=O)COc2ccc(C)cc2)sc2c1CCCCCC2,0.7327922941721537
10016,286254,286254,3663,ZINC000011356253,FJAARN.xaa_ligand_20612.pdbqt,-5.85,-5.85,1,352.478,4.526,7,1,3,51,0,0,[],Cc1nc(-c2ccccc2)ccc1C(=O)NCCCOC1CCCCC1,0.7125036250702302
10017,19218,19218,2098,ZINC000016024217,EJAARN.xaa_ligand_29643.pdbqt,-5.85,-5.85,1,329.614,4.533,3,1,2,41,0,1,"[(1, 'S')]",C[C@H](NC(=O)c1ncc(Cl)c(Cl)c1Cl)c1ccccc1,0.8590178579953672
10018,503502,503502,6857,ZINC000032776581,DJAARN.xaa_ligand_11216.pdbqt,-5.85,-5.85,1,312.394,4.581,3,1,4,55,0,0,[],Cc1nc(-c2ccc(NC(=O)c3cc(C)c(C)s3)cc2)co1,0.7358582588859223
10019,356200,356200,5123,ZINC000223011111,EJABRN.xaa_ligand_08892.pdbqt,-5.85,-5.85,1,337.463,4.52,6,1,2,38,0,1,"[(2, 'R')]",CC[C@@H](NC(=O)COc1ccccc1C)c1ccc2c(c1)CCCC2,0.8046100445645762
10020,255092,255092,6752,ZINC000000409543,EJAARN.xaa_ligand_24943.pdbqt,-5.85,-5.85,1,348.24,4.533,7,1,3,38,0,0,[],CCOc1ccc(NCCC(=O)c2cccc(Br)c2)cc1,0.7144844960476281
10021,257728,257728,823,ZINC000223893972,FJCBRN.xaa_ligand_0362.pdbqt,-5.85,-5.85,1,350.506,4.543,6,1,2,32,0,0,[],Cc1ccc(CCC(=O)NCc2ccc(N3CCCCC3)cc2)cc1C,0.792803526247183
10022,311425,311425,3143,ZINC000013329113,DJAARN.xaa_ligand_08019.pdbqt,-5.85,-5.85,1,314.429,4.55,6,1,3,55,0,2,"[(11, 'R'), (17, 'R')]",CCc1noc(C)c1C(=O)N[C@H](C)c1ccc([C@H](C)CC)cc1,0.8132976861443892
10023,61871,61871,1942,ZINC000048301485,HJAARN.xaa_ligand_36697.pdbqt,-5.85,-5.85,1,405.42,4.564,3,0,4,45,0,0,[],O=C(c1cccnc1N1CCCCC1)N1CCCc2cc(OC(F)(F)F)ccc21,0.7178886048798186
10024,1326,1326,1326,ZINC000006010630,DJABRN.xaa_ligand_2030.pdbqt,-5.85,-5.85,1,305.377,4.554,4,1,2,38,0,1,"[(8, 'R')]",Cc1ccc(NC(=O)[C@@H](C)Oc2cccc3ccccc23)cc1,0.733651754755766
10025,309515,309515,1233,ZINC000033324911,GJEARN.xaa_ligand_1841.pdbqt,-5.85,-5.85,1,382.46,4.566,4,1,6,73,0,2,"[(6, 'S'), (20, 'R')]",COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2onc(C)c2[C@H]3C(C)C)cc1OC,0.798404225966441
10026,360641,360641,996,ZINC000069708792,EJAARN.xaa_ligand_24470.pdbqt,-5.85,-5.85,1,337.444,4.585,5,1,3,38,0,1,"[(6, 'R')]",COc1ccc([C@H](NC(=O)c2sccc2C)c2ccccc2)cc1,0.7069975497671501
10027,481641,481641,2115,ZINC000020819145,EJAARN.xaa_ligand_14097.pdbqt,-5.85,-5.85,1,327.862,4.525,7,1,6,47,0,0,[],CCOc1ccccc1Nc1nnc(SC/C=C/Cl)s1,0.7240450427933599
10028,489107,489107,1024,ZINC000002519497,DJAARN.xaa_ligand_14857.pdbqt,-5.85,-5.85,1,324.424,4.553,4,2,2,65,0,1,"[(9, 'S')]",Cc1c(C=O)[nH]c(C2=C[C@@H](c3[nH]c(C=O)c(C)c3C)CCC2)c1C,0.7744923422339934
10029,325918,325918,513,ZINC000012813365,GJAARN.xaa_ligand_15390.pdbqt,-5.85,-5.85,1,386.442,4.579,4,1,2,49,0,0,[],CC(C)c1ccccc1NC(=O)C1CCN(C(=O)c2ccc(F)cc2F)CC1,0.7993633950376151
10030,8638,8638,82,ZINC000013758833,FJAARN.xaa_ligand_04559.pdbqt,-5.85,-5.85,1,360.457,4.503,4,1,2,53,0,0,[],O=C(c1ccccc1)N(Cc1cc2ccccc2[nH]c1=O)C1CCCCC1,0.7120029199203654
10031,297620,297620,6472,ZINC000107812684,EJABRN.xaa_ligand_05870.pdbqt,-5.85,-5.85,1,342.464,4.578,4,0,5,41,0,1,"[(14, 'S')]",CCOC(=O)C1=C(C)N=C2SC=CN2[C@H]1c1ccc(C(C)C)cc1,0.7181889441236275
10032,362639,362639,2994,ZINC000007881928,GJABRN.xaa_ligand_13031.pdbqt,-5.85,-5.85,1,377.271,4.547,4,1,2,49,0,1,"[(10, 'S')]",CCc1ccccc1N1C[C@@H](C(=O)Nc2cc(Cl)ccc2Cl)CC1=O,0.8127946699341225
10033,21628,21628,4508,ZINC000006706285,FJAARN.xaa_ligand_21306.pdbqt,-5.85,-5.85,1,354.475,4.512,5,1,3,49,0,1,"[(10, 'S')]",CCCC(=O)Nc1ccc([C@@H]2SCC(=O)N2c2ccc(C)cc2)cc1,0.8216152117104039
10034,513069,513069,7865,ZINC000225754896,EJAARN.xaa_ligand_01466.pdbqt,-5.85,-5.85,1,346.814,4.533,4,1,3,41,0,0,[],O=C(NCc1ccnc(-c2ccsc2)c1)c1ccc(F)cc1Cl,0.7205409011367193
10035,284955,284955,2364,ZINC000002748034,EJEARN.xaa_ligand_1842.pdbqt,-5.85,-5.85,1,334.345,4.538,2,1,4,53,0,2,"[(7, 'S'), (9, 'R')]",CC(C)c1ccc([C@@H]2C[C@H](C(F)(F)F)n3ncc(C#N)c3N2)cc1,0.8386610443551591
10036,15360,15360,6804,ZINC000012376750,DJEARN.xaa_ligand_1197.pdbqt,-5.85,-5.85,1,313.36,4.503,3,2,3,53,0,0,[],O=C1Nc2ccccc2/C1=N/c1ccc(Nc2ccccc2)cc1,0.7149625760663709
10037,33948,33948,8270,ZINC000014800393,FJAARN.xaa_ligand_47857.pdbqt,-5.85,-5.85,1,368.502,4.502,5,1,4,59,0,0,[],O=C(CCC(=O)c1ccc2c(c1)CCCC2)Nc1nc2c(s1)CCCC2,0.7560116237134373
10038,55233,55233,3861,ZINC000028795110,FJEARN.xaa_ligand_4722.pdbqt,-5.85,-5.85,1,353.853,4.53,4,2,3,64,0,1,"[(1, 'S')]",C[C@H](Nc1cccc2c1CCCC2)C(=O)Nc1ccc(C#N)c(Cl)c1,0.8110661966222681
10039,379285,379285,2517,ZINC000003895807,GJAARN.xaa_ligand_01936.pdbqt,-5.85,-5.85,1,378.516,4.55,6,2,2,58,0,1,"[(10, 'S')]",Cc1cc(C)cc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C2CCCCC2)c1,0.7406091061480947
10040,355714,355714,4637,ZINC000003377658,FJAARN.xaa_ligand_31929.pdbqt,-5.85,-5.85,1,358.869,4.514,5,1,3,41,0,1,"[(9, 'S')]",COc1ccc(NC(=O)[C@H](c2ccccc2)N2CCCCC2)cc1Cl,0.8169109371560503
10041,285117,285117,2526,ZINC000015315865,EJAARN.xaa_ligand_04165.pdbqt,-5.85,-5.85,1,337.448,4.539,3,1,4,45,0,0,[],O=C(Nc1ccccc1N1CCCCC1)c1ccc2ncsc2c1,0.7295569466512946
10042,347283,347283,4771,ZINC000032611695,FJAARN.xaa_ligand_45875.pdbqt,-5.85,-5.85,1,370.25,4.504,3,1,3,46,0,0,[],Cc1nn(-c2ccccc2)c(C)c1C(=O)Nc1ccccc1Br,0.7056305830423086
